Date,AAPL,ADBE,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,ORCL
2021-05-13,121.92699432373047,474.1600036621094,158.07350158691406,209.31674194335938,110.53839874267578,49.425331115722656,303.1424865722656,233.20176696777344,13.630892753601074,73.2864761352539
2021-05-14,124.34658813476562,486.55999755859375,161.14500427246094,215.047119140625,112.98516845703125,50.65158462524414,313.74835205078125,238.1147003173828,14.207191467285156,73.98988342285156
2021-05-17,123.19532012939453,482.739990234375,163.51950073242188,212.47830200195312,113.50785827636719,50.63328170776367,313.2716979980469,235.2648162841797,14.129887580871582,74.1680908203125
2021-05-18,121.8099136352539,480.6199951171875,161.61399841308594,211.75711059570312,112.1961898803711,50.184879302978516,307.809814453125,233.249755859375,13.980513572692871,73.80233001708984
2021-05-19,121.6537857055664,480.4700012207031,161.58999633789062,218.68295288085938,112.64400482177734,50.66073226928711,311.41461181640625,233.8268280029297,14.030387878417969,73.84919738769531
2021-05-20,124.20999908447266,491.6700134277344,162.38400268554688,221.09365844726562,114.40196990966797,51.200653076171875,316.3998107910156,237.05838012695312,14.575762748718262,73.83045196533203
2021-05-21,122.37577819824219,488.07000732421875,160.1540069580078,219.9080352783203,113.7662124633789,51.319618225097656,314.036376953125,235.79843139648438,14.954057693481445,74.1211929321289
2021-05-24,124.0051040649414,497.8299865722656,162.24949645996094,224.26510620117188,117.08430480957031,52.124916076660156,322.3780517578125,241.1940155029297,15.57275104522705,74.44945526123047
2021-05-25,123.80998992919922,505.0799865722656,162.95249938964844,224.9764862060547,117.17505645751953,52.04256057739258,325.51617431640625,242.09808349609375,15.608409881591797,73.93362426757812
2021-05-26,123.76119232177734,506.9800109863281,163.25799560546875,226.9228057861328,118.03990173339844,52.08831024169922,325.3870544433594,241.8768768310547,15.660527229309082,74.3368911743164
2021-05-27,122.22942352294922,498.2799987792969,161.5054931640625,223.11903381347656,117.1656265258789,52.82955551147461,330.4418029785156,239.7801971435547,15.44906234741211,74.07430267333984
2021-05-28,121.57575225830078,504.5799865722656,161.15350341796875,235.2417449951172,116.87651824951172,52.27133560180664,326.4496765136719,240.13607788085938,16.203655242919922,73.84919738769531
2021-06-01,121.25377655029297,495.9100036621094,160.9324951171875,233.3645782470703,118.08304595947266,52.06085968017578,326.8468933105469,237.94320678710938,16.223609924316406,74.62763977050781
2021-06-02,122.01477813720703,495.7699890136719,161.69949340820312,231.80352783203125,117.5578842163086,52.60077667236328,326.86676025390625,237.84703063964844,16.736068725585938,75.28416442871094
2021-06-03,120.53180694580078,493.1400146484375,159.35049438476562,228.06890869140625,116.41682434082031,51.46603775024414,323.7783203125,236.3178253173828,16.927087783813477,76.05323791503906
2021-06-04,122.8245849609375,504.5,160.31100463867188,234.62921142578125,118.69747161865234,52.50011444091797,328.05841064453125,241.20362854003906,17.534061431884766,77.74142456054688
2021-06-07,122.83433532714844,509.4700012207031,159.90049743652344,235.28125,119.13040161132812,52.2438850402832,334.24517822265625,244.1082305908203,17.5747013092041,78.72623443603516
2021-06-08,123.65387725830078,509.20001220703125,163.20550537109375,233.58192443847656,118.93898010253906,52.16152572631836,331.3652648925781,242.9156036376953,17.413110733032227,79.35459899902344
2021-06-09,124.03437805175781,514.6799926757812,164.0574951171875,233.25587463378906,119.41007995605469,52.16152572631836,327.9590759277344,243.89657592773438,17.31857681274414,79.27019500732422
2021-06-10,123.03923034667969,535.52001953125,167.4824981689453,237.3066864013672,120.7584228515625,52.50926971435547,330.1537780761719,247.4070587158203,17.385173797607422,77.18807983398438
2021-06-11,124.24903869628906,541.260009765625,167.3415069580078,237.4252166748047,120.51394653320312,52.939369201660156,328.9621276855469,248.03225708007812,17.784513473510742,77.75081634521484
2021-06-14,127.30284881591797,556.9500122070312,169.19349670410156,243.3037872314453,121.4417953491211,53.2504997253418,334.4338684082031,249.95582580566406,17.977567672729492,77.48822021484375
2021-06-15,126.4832763671875,548.4600219726562,169.156494140625,239.66795349121094,120.4241943359375,53.06748580932617,334.41400146484375,248.48423767089844,17.747844696044922,76.5690689086914
2021-06-16,126.9808120727539,543.3300170898438,170.7624969482422,239.48025512695312,119.7824935913086,52.36284637451172,328.7833251953125,247.5417022705078,17.769546508789062,72.29229736328125
2021-06-17,128.5809326171875,551.3599853515625,174.46200561523438,241.49575805664062,120.74553680419922,52.32624053955078,334.1756896972656,250.9271697998047,18.614608764648438,72.74250030517578
2021-06-18,127.28331756591797,565.5900268554688,174.34500122070312,239.86558532714844,119.12641906738281,50.944419860839844,327.37322998046875,249.5133819580078,18.59615135192871,71.49510192871094
2021-06-21,129.07852172851562,567.3499755859375,172.697998046875,241.545166015625,120.81398010253906,51.1274528503418,329.9849548339844,252.59107971191406,18.385129928588867,73.1457748413086
2021-06-22,130.71762084960938,575.739990234375,175.27200317382812,240.1916046142578,121.32772827148438,51.1274528503418,336.67816162109375,255.36097717285156,18.843578338623047,73.79293060302734
2021-06-23,130.4443817138672,574.22998046875,175.1909942626953,238.93685913085938,121.12590026855469,50.5692253112793,338.2273864746094,255.1300048828125,19.013696670532227,73.24895477294922
2021-06-24,130.1614532470703,578.260009765625,172.45399475097656,240.8437042236328,121.49584197998047,51.31047058105469,340.7994079589844,256.495849609375,19.16160774230957,72.91131591796875
2021-06-25,129.8687744140625,579.6599731445312,170.072998046875,238.9665069580078,121.50426483154297,51.1640510559082,339.001953125,254.8896942138672,18.98750114440918,73.58660125732422
2021-06-28,131.49807739257812,588.7999877929688,172.1945037841797,241.6340789794922,121.53153991699219,52.60077667236328,353.1729431152344,258.4482116699219,19.9393253326416,73.62411499023438
2021-06-29,133.01036071777344,590.75,172.40699768066406,242.85919189453125,121.27021026611328,51.9327392578125,349.44903564453125,261.0257873535156,19.98097801208496,73.24895477294922
2021-06-30,133.62501525878906,585.6400146484375,172.00799560546875,241.33767700195312,121.08869934082031,51.3745231628418,345.2979736328125,260.5448913574219,19.956787109375,73.00509643554688
2021-07-01,133.927490234375,584.72998046875,171.64849853515625,242.03916931152344,121.4407958984375,51.255558013916016,351.93170166015625,261.2181091308594,20.165803909301758,74.59951782226562
2021-07-02,136.55198669433594,593.0700073242188,175.5489959716797,245.2205047607422,124.2307357788086,51.941898345947266,352.239501953125,267.0368957519531,20.440176010131836,76.73787689208984
2021-07-06,138.5618133544922,596.9000244140625,183.78700256347656,247.24591064453125,125.15559387207031,51.328765869140625,350.3327941894531,267.0466003417969,20.65118980407715,77.91963958740234
2021-07-07,141.04971313476562,605.77001953125,184.82899475097656,245.45762634277344,125.43726348876953,51.20981216430664,348.0587158203125,269.22979736328125,20.325185775756836,80.74268341064453
